lifetime,Filename,MaxEStateIndex,MinEStateIndex,MinAbsEStateIndex,MaxPartialCharge,BCUT2D_MWHI,BCUT2D_MRLOW
-1.3184807222213148,p69,11.89561253207538,0.2891183757453601,0.2891183757453601,0.1029116501943196,15.14252184007556,1.0122377209265654
-1.799478410320727,p70,12.116547591284249,0.3897608549592679,0.3897608549592679,0.1037529766481871,15.127489972231604,1.0200657773926398
-2.6518205746375902,p74,10.327916666666669,-0.961296296296296,0.0474537037037037,0.3032898653148625,16.365230618235376,-0.1379985746251913
-1.9227825429360248,p75,10.499401927437642,-0.3733333333333333,0.0029818594104307,0.3054521369770797,16.52299272175987,-0.1413609146850679
1.281897081710714,p76,11.221486678004537,-0.3697656840513976,0.0218598548617487,0.3060656343152502,16.532606461575117,-0.1455411696729916
-2.38562952721599,p77,11.080857505039052,-0.2978717876039303,0.0037499999999999,0.305727811716284,16.532408101780476,-0.1444101854284808
2.787625928819965,p78,4.654894494834971,0.9385727933148568,0.9385727933148568,0.0872001527777211,14.78877233875885,1.3110385964633964
0.6012824320929911,p79,4.634581758629378,0.9387116822037456,0.9387116822037456,0.0657882470490357,14.75690634266131,1.3110725658669815
-0.2076612913557768,p80,4.7456928697404885,0.9526970217099188,0.9526970217099188,0.0657882470447119,14.765503343868746,1.0252199549413232
0.5494429905642123,p81,4.779581758629377,0.9767899922314608,0.9767899922314608,0.0657880092026891,14.78135891540574,0.9976586751257754
-1.6345175748628396,p82,4.614173595364072,0.6887116822037458,0.6887116822037458,0.1544868382632154,14.92819349861939,1.1873355025108343
0.4845500651114369,p83,4.514122260015117,0.6730866822037457,0.6730866822037457,0.1544868382885178,14.945422506637229,1.178867689478133
-1.721804025278076,p84,4.593765432098765,0.6262116822037458,0.6262116822037458,0.1563885211286391,14.986925895267117,1.1305428155486608
0.8963775579043091,p85,4.434122260015117,0.5828089044259681,0.5828089044259681,0.1563893849120591,15.035287292691976,1.111483794186905
0.6490739261319927,p86,4.678833039388595,0.936857940707147,0.936857940707147,0.0872017019509045,14.785944315699371,1.3086121539839728
0.958607314846118,p87,4.678331758629378,0.9360264970185604,0.9360264970185604,0.0872016943311044,14.783149976176988,1.3109410565363038
-0.1622058312965277,p88,4.814674351221971,0.4190753863273703,0.4190753863273703,0.072713690990691,14.801048837934148,0.8962484608144127
1.853871964330448,p89,5.015073381204333,0.5971685434708518,0.5971685434708518,0.1642523897483519,15.054589872411588,1.1899675009836974
