Filename,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,Lifetime
p224,0.40056765,0.0,0.94861734,0.0,0.0,0.0,0.0,0.014439717,0.0,0.142223,0.5784689,0.5411154,0.33298397,0.028319806,0.0,0.0,0.0,0.14347592,0.0,0.0,0.0,0.13253993,0.42629826,1.1838474,0.0,0.08590308,0.0,0.0,0.0,0.1337845,0.28366017,0.437938,-3.177565
p225,0.52627194,0.0,0.67995,0.0,0.0,0.0,0.0,0.0,0.0,0.8633194,0.5498612,0.4380145,0.17827833,0.1086275,0.0,0.0,0.0,0.05417347,0.0,0.0,0.0,0.0,0.09551287,0.3467083,0.24338174,0.17132515,0.0,0.0,0.0,0.21486682,0.0,0.31624174,-4.0039263
p226,0.42283535,0.0,0.740206,0.0,0.0,0.0,0.0,0.0,0.0,0.6098869,0.44189847,0.35776043,0.111546636,0.19167095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08648193,0.612659,0.23987436,0.24122071,0.0,0.0,0.0,0.27774924,0.0,0.25149435,-1.7159866
p227,0.436733,0.0,0.5121728,0.0,0.0,0.0,0.0,0.2882082,0.0,0.12594175,0.2613694,0.23637784,0.0,0.33394468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35732484,0.07105875,0.70580006,0.0,0.3572058,0.0,0.0,0.0,0.38172936,0.0,0.15622967,-2.2136426
p228,0.015113175,0.0,0.6055162,0.0,0.0,0.0,0.0,0.47413158,0.0,0.0,0.25281042,0.3065837,0.1129874,0.28093147,0.0,0.0,0.0,0.0,0.0,0.0,0.09809753,0.66965115,0.37986553,1.0636716,0.0,0.2963847,0.0,0.0,0.07868926,0.3232695,0.8192456,0.24830371,-0.6129957
p229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10793218,0.0,0.03971994,0.35250175,0.3326686,0.101305604,0.23732406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25236964,0.2101723,0.34676838,0.0,0.27062905,0.0,0.0,0.0,0.30260277,0.2314992,0.24637246,-1.2149762
p230,0.55603015,0.0,1.028697,0.0,0.0,0.0,0.0,0.0,0.0,0.2750808,0.589036,0.5396116,0.32553452,0.021741897,0.0,0.0,0.0,0.14447439,0.0,0.0,0.0,0.02718985,0.38500118,0.90677834,0.30829954,0.0823797,0.0,0.0,0.0,0.13105702,0.15302205,0.43681914,-0.76441556
p231,0.3921348,0.0,0.5660461,0.0,0.0,0.0,0.0,0.0,0.0,0.5287254,0.4276657,0.35140127,0.11667776,0.1927678,0.0,0.0,0.0,0.00067669153,0.0,0.0,0.0,0.0,0.11018562,0.45979452,0.6687684,0.24115604,0.0,0.0,0.0,0.27746117,0.0,0.25322592,-0.88806826
p232,0.0,0.0,0.21497118,0.0,0.0,0.0,0.0,0.17009616,0.0,0.0,0.40038645,0.41638303,0.21068203,0.16411978,0.0,0.0,0.0,0.04930234,0.0,0.0,0.0,0.36258137,0.3977983,0.6146755,0.0,0.19873619,0.0,0.0,0.0,0.23547083,0.59529734,0.33814222,-2.6112983
p233,0.80488086,0.0,1.358437,0.0,0.0,0.0,0.0,0.09234396,0.0,0.23111427,0.5658171,0.5246328,0.29120886,0.050539017,0.0,0.0,0.0,0.12482804,0.0,0.0,0.0,0.13851976,0.36482728,1.2931032,0.0,0.105710715,0.0,0.0,0.0,0.15194577,0.08309603,0.41915914,-2.3933997
p234,0.730899,0.0,1.301203,0.0,0.0,0.0,0.0,0.2176004,0.0,0.06055057,0.46470392,0.44192064,0.22078288,0.12925053,0.0,0.0,0.0,0.069621086,0.0,0.0,0.0,0.27037793,0.3319199,1.2773433,0.0,0.17334384,0.0,0.0,0.0,0.21316049,0.21545744,0.35304928,-2.2092469
p235,0.30697036,0.0,0.79115963,0.0,0.0,0.0,0.0,0.450649,0.0,0.0,0.23858011,0.25919205,0.05270481,0.31319284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5672019,0.2516575,1.0847173,0.11964917,0.33107585,0.0,0.0,0.0,0.3560586,0.5114744,0.19888234,-2.0957968
p237,0.30218762,0.0,0.8530166,0.0,0.0,0.0,0.0,0.1691216,0.0,0.0,0.4389441,0.41753155,0.20764726,0.15463239,0.0,0.0,0.0,0.04911697,0.0,0.0,0.0,0.3081969,0.33932137,1.1617327,0.0,0.19581318,0.0,0.0,0.0,0.23378319,0.35137773,0.32511252,-0.72090316
p238,0.59861445,0.0,1.0805727,0.0,0.0,0.0,0.0,0.0,0.0,0.36043406,0.68513614,0.6231657,0.40155184,0.0,0.0,0.0,0.0,0.19950989,0.0,0.0,0.0,0.0,0.4483484,1.1169729,0.0,0.016068608,0.0,0.0,0.0,0.07076332,0.09877014,0.50418997,-2.8091824
p239,1.3407781,0.14751995,1.4552319,0.0,0.4335314,0.056761146,0.0,1.1290605,0.015368581,0.0,0.0,0.069345,0.0,0.53602946,0.0,0.20756936,0.10285306,0.0,0.0,0.0,0.22155754,0.95485014,0.09853101,0.37525415,0.0,0.5122434,0.0,0.0,0.35770163,0.5181448,0.4723475,0.06803197,-3.0666986
p240,1.7078485,0.41313636,1.637692,0.0,0.91609573,0.3371166,0.0,1.5121031,0.25102282,0.0,0.0,0.0,0.0,0.76842743,0.08950633,0.49354136,0.37193823,0.0,0.0,0.0,0.51177037,1.2406895,0.0,0.2777152,0.0,0.71381253,0.0,0.0702731,0.67129254,0.70141995,0.1928165,0.0,-3.296577
p241,0.40725994,0.0,0.4945743,0.0,0.0,0.0,0.0,0.0,0.0,0.6481824,0.8221668,0.73068833,0.51247054,0.0,0.0,0.0,0.0,0.28540137,0.0,0.0,0.0,0.0,0.4820541,0.15442371,0.652768,0.0,0.0,0.0,0.0,0.0,0.0,0.60370433,1.4612378
p242,0.14213383,0.0,0.392604,0.0,0.0,0.0,0.0,0.0,0.0,0.29482162,0.72705233,0.6696266,0.48216248,0.0,0.0,0.0,0.0,0.24911872,0.0,0.0,0.0,0.0,0.5365305,0.4208994,0.8521813,0.0,0.0,0.0,0.0,0.020087153,0.33479214,0.5604905,1.33762
p243,0.0,0.0,0.1482315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6417364,0.612065,0.44803238,0.0,0.0,0.0,0.0,0.21169516,0.0,0.0,0.0,0.016168594,0.57365334,0.61230373,0.8921479,0.009634554,0.0,0.0,0.0,0.06401774,0.63798714,0.51600873,1.1828976
p244,0.046076953,0.0,0.43033075,0.0,0.0,0.0,0.0,0.10623908,0.0,0.0,0.5009755,0.51168174,0.33919096,0.057793885,0.0,0.0,0.0,0.13451901,0.0,0.0,0.0,0.29343182,0.5358263,0.82329416,0.47655404,0.1043756,0.0,0.0,0.0,0.14914155,0.7557323,0.43473697,-1.0874264
p245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58865684,0.5609536,0.40799177,0.0,0.0,0.0,0.0,0.17393497,0.0,0.0,0.0,0.05919993,0.5463809,0.53344584,1.0368451,0.05285737,0.0,0.0,0.0,0.103621155,0.7467325,0.46592072,-3.4625473
p246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6589471,0.6299063,0.49303567,0.0,0.0,0.0,0.0,0.23249367,0.0,0.0,0.0,0.01929003,0.6377567,0.7325053,1.217372,0.0,0.0,0.0,0.0,0.04435295,0.83781314,0.5342666,1.1169635
p247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09872435,0.0,0.0,0.3798852,0.3932696,0.22010016,0.17738831,0.0,0.0,0.0,0.03902912,0.0,0.0,0.0,0.39685738,0.42528963,0.6698117,0.22879028,0.21193969,0.0,0.0,0.0,0.24773681,0.80146646,0.31511235,-0.56620175
p248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07184295,0.0,0.0,0.37954533,0.39078438,0.22533786,0.17514044,0.0,0.0,0.0,0.04021555,0.0,0.0,0.0,0.36957997,0.4311347,0.55428696,0.52841234,0.2105096,0.0,0.0,0.0,0.24652308,0.8492222,0.31400865,0.20880075
p249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101261765,0.0,0.0,0.33955103,0.34518868,0.1601609,0.22129482,0.0,0.0,0.0,0.0014970303,0.0,0.0,0.0,0.36821693,0.34181178,0.44009447,0.345917,0.25263184,0.0,0.0,0.0,0.28529197,0.6669383,0.26892394,0.23040116
p250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2067779,0.0,0.0,0.14428681,0.13403857,0.0,0.4220562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4410231,0.055120945,0.28667212,0.3695321,0.43615538,0.0,0.0,0.0,0.45385748,0.35557652,0.064538,-1.2521245
a1,0.0,0.1467799,0.0,0.0,0.12281489,0.0734036,0.0,0.6765933,0.036059737,0.0,0.0,0.0010509491,0.0,0.58248144,0.0913201,0.39452487,0.042458177,0.0,0.0,0.0,0.6677364,0.9419367,0.15801537,0.0,0.46886146,0.5594573,0.0,0.0,0.60974514,0.5628498,1.0736322,0.0,-0.23869851
a2,0.0,0.0,0.08452046,0.0,0.0,0.0,0.0,0.0,0.0,0.002178073,0.62496364,0.58880675,0.4461689,0.0,0.0,0.0,0.0,0.20482683,0.0,0.0,0.0,0.0,0.5719414,0.34787226,1.9261173,0.017909676,0.0,0.0,0.0,0.07182765,0.74434805,0.49949637,-0.18041264
a3,0.0,0.0,0.1250515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49796477,0.46936566,0.31707186,0.07551396,0.0,0.0,0.0,0.10954681,0.0,0.0,0.0,0.135629,0.46029973,0.63370275,1.4973575,0.12822127,0.0,0.0,0.0,0.17243445,0.7090316,0.38383776,-0.22788669
a4,0.16299152,0.0,0.42462087,0.0,0.0,0.0,0.0,0.5496525,0.0,0.0,0.13707393,0.19209659,0.008699775,0.37212408,0.0,0.0,0.0,0.0,0.0,0.0,0.002492994,0.6250285,0.27048206,0.2687068,1.2214434,0.37837243,0.0,0.0,0.082314596,0.39828438,0.80986214,0.15963817,1.6694077
a5,0.034609973,0.33769798,0.0,0.0,0.41215098,0.2570101,0.0,0.9749386,0.20731854,0.0,0.0,0.0,0.0,0.7335697,0.18810254,0.48152292,0.2518884,0.0,0.0,0.0,0.62660277,1.0521622,0.0,0.0,0.0,0.69066876,0.0,0.05673766,0.6624825,0.6822522,0.60723543,0.0,-3.2652001
a6,0.2535383,0.0,0.79326034,0.0,0.0,0.0,0.0,0.0,0.0,0.04554856,0.6376525,0.6070524,0.42141682,0.0,0.0,0.0,0.0,0.2009418,0.0,0.0,0.0,0.0877651,0.53737056,1.1185694,0.3235755,0.022464365,0.0,0.0,0.0,0.07553384,0.47782588,0.5069803,2.414652
a7,0.8756051,1.1756746,1.2686131,0.81416047,0.99349904,1.2001683,0.74318886,1.2135391,1.1700368,0.9863672,0.0,0.0,0.0,1.5844896,0.58119315,0.7852466,1.0723517,0.0,0.8309318,0.79945195,0.059380442,1.2475269,0.0,2.1425734,0.0,1.4971943,0.6279804,0.6564104,0.38437486,1.4277434,0.0,0.0,-3.493495
a8,1.2335662,1.1811858,1.8377619,0.8087164,1.0211372,1.1957601,0.7390866,1.275785,1.1784592,1.0667472,0.0,0.0,0.0,1.5831554,0.49732023,0.7322171,1.0906978,0.0,0.8236157,0.79494894,0.0,1.2240459,0.0,2.2026842,0.0,1.4967227,0.62097377,0.6558476,0.29841343,1.4273345,0.0,0.0,-3.8827288
a11,0.40247357,0.0,1.0296298,0.0,0.0,0.0,0.0,0.30702794,0.0,0.0,0.43349296,0.4495256,0.26759905,0.1216622,0.0,0.0,0.0,0.08890647,0.0,0.0,0.0,0.4168206,0.46732008,1.3284707,0.33645892,0.16044366,0.0,0.0,0.0,0.1999439,0.67150354,0.38073456,2.58603
a12,0.0,0.0,0.14343715,0.0,0.0,0.0,0.0,0.0,0.0,0.19920206,0.7100378,0.65283275,0.48981678,0.0,0.0,0.0,0.0,0.23959386,0.0,0.0,0.0,0.0,0.5737822,0.59893465,1.0664545,0.0,0.0,0.0,0.0,0.031255662,0.5455849,0.5412298,3.7001877
a13,0.0,0.0,0.46296585,0.0,0.0,0.0,0.0,0.17148972,0.0,0.0,0.41395962,0.42156893,0.25422758,0.13941264,0.0,0.0,0.0,0.070632964,0.0,0.0,0.0,0.34888715,0.4470923,0.89907026,0.8391067,0.1787228,0.0,0.0,0.0,0.21725896,0.7486131,0.35102105,0.8589518
a14,0.0,0.0,0.23716414,0.0,0.0,0.0,0.0,0.19432947,0.0,0.0,0.41747874,0.4422319,0.2824028,0.124394596,0.0,0.0,0.0,0.08695638,0.0,0.0,0.0,0.39493698,0.51159763,0.8451061,0.7857461,0.16226602,0.0,0.0,0.0,0.20161372,0.9184501,0.37606412,0.25372246
a15,0.0,0.0,0.33654618,0.0,0.0,0.0,0.0,0.23791496,0.0,0.0,0.4104436,0.44244057,0.28292,0.12700278,0.0,0.0,0.0,0.0873158,0.0,0.0,0.0,0.43453646,0.5313798,0.8066788,0.75703514,0.162565,0.0,0.0,0.0,0.20159265,0.9507263,0.3791753,0.2749684
a16,0.124845624,0.0,0.6971353,0.0,0.0,0.0,0.0,0.0,0.0,0.113300204,0.5691439,0.5273385,0.35012907,0.023943156,0.0,0.0,0.0,0.14688343,0.0,0.0,0.0,0.070081234,0.45130634,0.91172457,0.96676385,0.0836277,0.0,0.0,0.0,0.1319305,0.4549172,0.43175372,-0.36664873
a17,0.0,0.09946871,0.0,0.0,0.20083559,0.044384837,0.0,0.72437227,0.0,0.0,0.0,0.057519972,0.0,0.5312571,0.0,0.26105368,0.013063431,0.0,0.0,0.0,0.45004404,0.891695,0.14917934,0.2869959,0.0,0.5152167,0.0,0.0,0.44272798,0.522583,0.8180568,0.029179156,0.2692142
a18,0.09526688,0.0,0.35822093,0.0,0.0,0.0,0.0,0.0,0.0,0.33618045,0.76918304,0.7017755,0.5269777,0.0,0.0,0.0,0.0,0.27827927,0.0,0.0,0.0,0.0,0.57505405,0.33933687,1.3859849,0.0,0.0,0.0,0.0,0.0,0.3895831,0.5903392,2.06324
a19,0.27456075,0.0,0.72204626,0.0,0.0,0.0,0.0,0.0,0.0,0.43903327,0.7767401,0.6982963,0.5087299,0.0,0.0,0.0,0.0,0.2684633,0.0,0.0,0.0,0.0,0.53653395,0.6426921,0.89287066,0.0,0.0,0.0,0.0,0.0,0.244071,0.5773092,0.8101791
a20,0.0,0.0,0.052357912,0.0,0.0,0.0,0.0,0.14044878,0.0,0.0,0.38517565,0.39675468,0.2307415,0.16510266,0.0,0.0,0.0,0.04998249,0.0,0.0,0.0,0.3575977,0.43841684,0.53475857,0.89360046,0.2007088,0.0,0.0,0.0,0.23737484,0.8120403,0.32703775,-1.6035565
a21,0.0,0.0,0.104397416,0.0,0.0,0.0,0.0,0.032964878,0.0,0.0,0.48574778,0.4896974,0.3532129,0.06375933,0.0,0.0,0.0,0.12922746,0.0,0.0,0.0,0.26527667,0.5623331,0.7752471,1.4059606,0.11206731,0.0,0.0,0.0,0.15646997,0.98654175,0.41536453,1.7064815
a22,0.08322489,0.0,0.46281743,0.0,0.0,0.0,0.0,0.43191415,0.0,0.0,0.25087708,0.29244483,0.1196233,0.27117783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.535897,0.36822045,0.55605984,1.1233305,0.29031503,0.0,0.0,0.0,0.31812805,0.8434887,0.2479338,1.5964592
a23,0.0,0.0,0.20452642,0.0,0.0,0.0,0.0,0.0,0.0,0.21029174,0.6367843,0.5777974,0.41038805,0.0,0.0,0.0,0.0,0.18341976,0.0,0.0,0.0,0.0,0.49238038,0.7102313,1.0777464,0.03742346,0.0,0.0,0.0,0.090438485,0.48127532,0.47090986,0.85639197
a24,0.0,0.0,0.26825762,0.0,0.0,0.0,0.0,0.0,0.0,0.31570244,0.5257925,0.46113825,0.2655943,0.08743608,0.0,0.0,0.0,0.08731657,0.0,0.0,0.0,0.011339486,0.31962955,0.62101936,0.7868799,0.14460677,0.0,0.0,0.0,0.18873376,0.23821115,0.3553385,1.303731
a25,0.0,0.0,0.04617262,0.0,0.0,0.0,0.0,0.0,0.0,0.0859195,0.69045085,0.64442796,0.49532795,0.0,0.0,0.0,0.0,0.24045339,0.0,0.0,0.0,0.0,0.604357,0.40460396,1.5170258,0.0,0.0,0.0,0.0,0.032399535,0.6847937,0.54248977,2.9402473
a26,0.0,0.0,0.0053579807,0.0,0.0,0.0,0.0,0.13005134,0.0,0.0,0.3794474,0.3867213,0.22074282,0.17447501,0.0,0.0,0.0,0.041517854,0.0,0.0,0.0,0.36323398,0.42247105,0.66389465,0.8260573,0.21011537,0.0,0.0,0.0,0.24612874,0.7971134,0.3143522,1.9888103
a27,0.4332037,0.42646503,0.48033166,0.0,0.5748664,0.3466071,0.0,1.166573,0.30055976,0.0,0.0,0.0,0.0,0.81844753,0.18274564,0.537869,0.34995532,0.0,0.0,0.0,0.56397843,1.138475,0.0,0.2395153,0.0,0.76939434,0.02451402,0.11308539,0.65504396,0.7542923,0.40487647,0.0,2.5562677
a28,0.3145579,0.12406039,0.66566455,0.0,0.0013740063,0.050307035,0.0,0.6712976,0.05746627,0.0,0.0,0.0,0.0,0.5610361,0.0,0.08835599,0.045444727,0.0,0.0,0.0,0.0,0.7276037,0.0,0.6919565,0.89538825,0.5533307,0.0,0.0,0.106764786,0.5593505,0.4046495,0.0,-0.9254139
a29,0.2497853,0.12286329,0.61462903,0.0,0.015521646,0.0539397,0.0,0.6696472,0.055604696,0.0,0.0,0.0,0.0,0.5617762,0.0,0.10252595,0.04124868,0.0,0.0,0.0,0.02394566,0.74495465,0.0,0.7478814,0.7965429,0.5537306,0.0,0.0,0.12789853,0.55968094,0.42883968,0.0,0.6075141
a30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28936714,0.0,0.0,0.30270594,0.34174395,0.18975163,0.22215939,0.0,0.0,0.0,0.014149666,0.0,0.0,0.0050468147,0.51746374,0.45408154,0.67331266,1.0405599,0.24739283,0.0,0.0,0.0,0.2790892,1.03024,0.28755277,1.332463
a31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31660908,0.0,0.0,0.1547584,0.17732525,0.0,0.37720287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5059624,0.199777,0.29562426,1.1530864,0.39016408,0.0,0.0,0.0,0.41046947,0.6937916,0.12791449,1.128427
a32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5577496,0.5452627,0.40499502,0.009720147,0.0,0.0,0.0,0.16487,0.0,0.0,0.0,0.15877944,0.58915615,0.6491456,1.1721531,0.06640148,0.0,0.0,0.0,0.11541054,0.92930555,0.45598078,2.5101821
a33,0.0,0.0,0.46700394,0.0,0.0,0.0,0.0,0.28334978,0.0,0.0,0.31915545,0.3360353,0.16177118,0.2271195,0.0,0.0,0.0,0.004485786,0.0,0.0,0.0,0.45947406,0.37030482,0.8926177,0.7309511,0.2555036,0.0,0.0,0.0,0.28717172,0.738626,0.27232713,0.17327748
a34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26397657,0.0,0.0,0.2891686,0.31880867,0.15892327,0.24413621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5005062,0.40123153,0.65644264,0.9005698,0.2688427,0.0,0.0,0.0,0.29906034,0.9292934,0.26074344,1.9365841
a35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19323894,0.0,0.0,0.20768213,0.18949074,0.0,0.3613311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4066841,0.13793647,0.5099206,0.7556442,0.38233232,0.0,0.0,0.0,0.40466946,0.44400334,0.11771071,-0.42704713
a36,0.0,0.10074198,0.0,0.0,0.0,0.058620572,0.0,0.30742097,0.0705663,0.06262374,0.0127030015,0.0,0.0,0.5624413,0.0,0.0022904277,0.008718491,0.0,0.0,0.0,0.0,0.53978884,0.0,0.7414665,0.6936909,0.56631625,0.0,0.0,0.0,0.57362103,0.21497989,0.0,-2.8790972
a37,0.0,0.120419145,0.0,0.0,0.002647996,0.08053577,0.0,0.41990173,0.072917104,0.0,0.0,0.0,0.0,0.58328074,0.0,0.13764095,0.021416306,0.0,0.0,0.0,0.12711707,0.6969742,0.0,0.8876724,0.49032187,0.5792787,0.0,0.0,0.14368705,0.584354,0.4459846,0.0,-0.2802595
a38,0.0,0.14842904,0.089493155,0.0,0.10606444,0.11077654,0.0,0.5872004,0.083830595,0.0,0.0,0.0,0.0,0.60257715,0.0,0.21018809,0.0495317,0.0,0.0,0.0,0.25185105,0.82690096,0.0,0.99947834,0.2272892,0.59114367,0.0,0.0,0.25722048,0.5941831,0.50398254,0.0,1.9856474
a39,0.49358988,1.4266042,0.757185,1.0924443,1.0152304,1.4309763,1.0101418,1.2052298,1.4383702,1.280483,0.0,0.0,0.0,1.8241215,0.77525824,0.93153405,1.3131335,0.0,1.1105064,1.0771078,0.0128388405,1.2423425,0.0,1.49195,0.18122935,1.7192287,0.82045525,0.8256292,0.4391719,1.6324582,0.0,0.0,-1.7370272
a40,0.47606015,1.3397607,0.0,0.9360138,0.9431796,1.288989,0.8671591,0.67519623,1.3536081,2.0078034,0.0,0.0,0.0,1.6629846,0.43612927,0.3806705,1.3010988,0.0,0.9491924,0.92288077,0.0,0.44354576,0.0,0.0,0.0,1.5812564,0.6841777,0.7372773,0.0,1.5087543,0.0,0.0,-2.640544
a41,0.0,0.0,0.32143068,0.0,0.0,0.0,0.0,0.49119774,0.0,0.0,0.17130184,0.22120476,0.041315556,0.3488109,0.0,0.0,0.0,0.0,0.0,0.0,0.106238216,0.6684773,0.3040688,0.7710805,0.5939319,0.35854352,0.0,0.0,0.096590854,0.38031733,0.83733225,0.17781001,1.8642315
a42,0.10930687,0.61113715,0.0,0.15429604,0.7121911,0.56830525,0.1146816,1.0355912,0.51482165,0.0,0.0,0.0,0.0,1.0036192,0.34025043,0.5843691,0.524186,0.0,0.18060374,0.13597,0.46804342,1.0881785,0.0,0.14625168,0.0,0.94598573,0.1768561,0.24792784,0.59627724,0.9182586,0.0,0.0,1.1985962
a43,0.34220862,0.12555742,0.3586371,0.0,0.0,0.07209444,0.0,0.14452454,0.12949431,0.9025767,0.08593106,0.0,0.0,0.5569181,0.0,0.0,0.07696235,0.0,0.0,0.0,0.0,0.12967086,0.0,0.12865543,0.27760673,0.5738237,0.0,0.0,0.0,0.58316493,0.0,0.0,-0.5469126
a44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3141106,0.0,0.0,0.15478659,0.17701405,0.008179426,0.3857957,0.0,0.01645264,0.0,0.0,0.0,0.0,0.16952449,0.6355177,0.24815345,0.7943759,0.51556134,0.39689028,0.0,0.0,0.11732055,0.41655797,0.84205914,0.1172145,0.28491643
a45,0.0,0.0,0.28172946,0.0,0.02794063,0.0,0.0,0.5447903,0.0,0.0,0.105495155,0.15850848,0.0,0.41901994,0.0,0.05624047,0.0,0.0,0.0,0.0,0.14473876,0.7031474,0.20308113,0.65653133,0.274827,0.42125243,0.0,0.0,0.17419952,0.43767768,0.7133758,0.11329907,2.1824346
a46,0.013050377,1.039167,0.39924705,0.70490706,0.5998498,1.045962,0.635859,0.8301781,1.0634103,1.1921587,0.0,0.0,0.0,1.469373,0.45062834,0.5959309,0.92288756,0.0,0.7188693,0.6920887,0.0,0.96241415,0.0,1.5883641,0.5106524,1.4023519,0.5475485,0.58942,0.15724035,1.3427234,0.0,0.0,-1.796233
a47,0.75125694,2.7402534,0.6527364,2.5096068,2.0853782,2.8035636,2.3687825,1.9683425,2.7931802,2.4221897,0.0,0.0,0.0,3.0843904,1.8991454,1.9262106,2.5812268,0.0,2.5344758,2.48914,0.3513519,1.945066,0.0,2.1117136,0.0,2.8717008,1.8129816,1.6870241,1.0384569,2.6911986,0.0,0.0,-2.4613006
a48,0.4057988,1.2185117,0.8041835,0.86865914,0.8479781,1.212974,0.7954192,1.1214418,1.2193241,0.9996226,0.0,0.0,0.0,1.6273305,0.622176,0.81833243,1.108737,0.0,0.8864962,0.85376585,0.04298967,1.1857069,0.0,1.4965773,0.35553074,1.5376382,0.66596454,0.6889941,0.40932375,1.4652572,0.0,0.0,-2.4134128
a49,0.0,1.3817357,0.0,1.0466298,1.0847266,1.393987,0.96505547,1.3052638,1.3528018,0.57073855,0.0,0.0,0.0,1.7890089,1.0048966,1.1878885,1.2394383,0.0,1.0733453,1.0273563,0.6385508,1.5137746,0.0,1.4737964,0.0,1.6746101,0.80371314,0.7899305,0.89431,1.5892122,0.0,0.0,-3.5638373
a50,0.04763472,0.15615499,0.11360383,0.0,0.2556535,0.09891868,0.0,0.8001003,0.048381925,0.0,0.0,0.011537194,0.0,0.57732207,0.0,0.27549,0.072461486,0.0,0.0,0.0,0.41442734,0.9214914,0.073770285,0.27221298,0.0,0.55593896,0.0,0.0,0.4300429,0.5597919,0.6465261,0.0,0.06844042
a51,0.0,0.0,0.3234316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6236986,0.5955995,0.44545376,0.0,0.0,0.0,0.0,0.20366049,0.0,0.0,0.0,0.07605165,0.59201384,0.9058585,1.1591887,0.021355212,0.0,0.0,0.0,0.074518144,0.75177646,0.5012748,2.5021033
a52,0.0,0.0,0.5350491,0.0,0.0,0.0,0.0,0.07014485,0.0,0.0,0.50446814,0.49692965,0.33262676,0.061918437,0.0,0.0,0.0,0.12744167,0.0,0.0,0.0,0.24174434,0.5030463,0.99085903,0.87815726,0.11178613,0.0,0.0,0.0,0.1564815,0.714911,0.41613552,2.0520763
a53,0.0,0.0,0.4834193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556488,0.5437181,0.38925356,0.010317415,0.0,0.0,0.0,0.16638753,0.0,0.0,0.0,0.14955837,0.5528629,0.7880163,1.2838016,0.066676915,0.0,0.0,0.0,0.11542356,0.7701564,0.4610006,0.41049716
a54,0.0,0.0,0.14883566,0.0,0.0,0.0,0.0,0.084868036,0.0,0.0,0.439476,0.44386208,0.29063666,0.112487435,0.0,0.0,0.0,0.09034845,0.0,0.0,0.0,0.28625363,0.48889542,0.6382642,1.2639188,0.1553759,0.0,0.0,0.0,0.19606826,0.87044024,0.37109447,3.1229744
a55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04641134,0.0,0.0,0.4289742,0.4374388,0.30392927,0.11342931,0.0,0.0,0.0,0.091251194,0.0,0.0,0.0,0.30827987,0.52768743,0.55819273,1.5532718,0.15567464,0.0,0.0,0.0,0.1962733,1.0365555,0.36856228,3.1361659
a56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51380706,0.49257377,0.34763986,0.053718746,0.0,0.0,0.0,0.12790039,0.0,0.0,0.0,0.11970633,0.50735843,0.39307594,1.5873795,0.107497394,0.0,0.0,0.0,0.15329972,0.82120275,0.40803277,1.5215056
a57,0.0,0.0,0.12759519,0.0,0.0,0.0,0.0,0.28218722,0.0,0.0,0.29398602,0.32119924,0.15090597,0.24343723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484474,0.38188207,0.5995331,0.8086617,0.26816434,0.0,0.0,0.0,0.2985012,0.8324313,0.2624783,0.5354955
a58,0.75188756,0.40553308,0.7001256,0.0,0.7362766,0.3437134,0.0,1.3167627,0.25800157,0.0,0.0,0.0,0.0,0.7900564,0.19934505,0.5891677,0.33470285,0.0,0.0,0.0,0.71994287,1.2625225,0.0,0.30322027,0.0,0.7366336,0.00020736456,0.08745772,0.803772,0.7230009,0.55587196,0.0,0.75448734
